#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2EC34
#Date Time: 2026-03-31 19:17:03.346
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 1 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: DC
#Offset: 800 mV
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V)
-0.00280875,0.02744387970467538
-0.0028075,0.01287543648502503
-0.00280625,0.02015965809485021
-0.002805,0.009233325680112436
-0.00280375,0.0238017688997628
-0.0028025,0.0238017688997628
-0.00280125,0.009233325680112436
-0.0028,0.01287543648502503
-0.00279875,0.009233325680112436
-0.0027975,0.01287543648502503
-0.00279625,0.009233325680112436
-0.002795,0.01287543648502503
-0.00279375,0.009233325680112436
-0.0027925,0.009233325680112436
-0.00279125,0.005591214875199845
-0.00279,0.001949104070287255
-0.00278875,0.009233325680112436
-0.0027875,0.005591214875199845
-0.00278625,0.005591214875199845
-0.002785,0.009233325680112436
-0.00278375,-0.001693006734625335
-0.0027825,0.005591214875199845
-0.00278125,0.001949104070287255
-0.00278,0.001949104070287255
-0.00277875,0.005591214875199845
-0.0027775,0.001949104070287255
-0.00277625,0.009233325680112436
-0.002775,0.001949104070287255
-0.00277375,0.005591214875199845
-0.0027725,-0.001693006734625335
-0.00277125,0.001949104070287255
-0.00277,0.009233325680112436
-0.00276875,0.01287543648502503
-0.0027675,0.001949104070287255
-0.00276625,0.001949104070287255
-0.002765,0.009233325680112436
-0.00276375,0.01287543648502503
-0.0027625,0.01651754728993762
-0.00276125,0.005591214875199845
-0.00276,0.001949104070287255
-0.00275875,0.005591214875199845
-0.0027575,0.001949104070287255
-0.00275625,0.01651754728993762
-0.002755,0.0238017688997628
-0.00275375,0.02015965809485021
-0.0027525,0.01651754728993762
-0.00275125,0.01651754728993762
-0.00275,0.01651754728993762
-0.00274875,0.01651754728993762
-0.0027475,0.02015965809485021
-0.00274625,0.02015965809485021
-0.002745,0.02744387970467538
-0.00274375,0.03108599050958798
-0.0027425,0.0238017688997628
-0.00274125,0.0238017688997628
-0.00274,0.02744387970467538
-0.00273875,0.04201232292432575
-0.0027375,0.03837021211941316
-0.00273625,0.03837021211941316
-0.002735,0.04565443372923834
-0.00273375,0.04201232292432575
-0.0027325,0.03837021211941316
-0.00273125,0.04929654453415093
-0.00273,0.05658076614397611
-0.00272875,0.04565443372923834
-0.0027275,0.0602228769488887
-0.00272625,0.05658076614397611
-0.002725,0.04929654453415093
-0.00272375,0.0602228769488887
-0.0027225,0.0602228769488887
-0.00272125,0.06386498775380128
-0.00272,0.06750709855871388
-0.00271875,0.07479132016853907
-0.0027175,0.07479132016853907
-0.00271625,0.07479132016853907
-0.002715,0.07843343097345165
-0.00271375,0.08207554177836424
-0.0027125,0.08935976338818942
-0.00271125,0.08935976338818942
-0.00271,0.08207554177836424
-0.00270875,0.1002860958029272
-0.0027075,0.1002860958029272
-0.00270625,0.1039282066078398
-0.002705,0.111212428217665
-0.00270375,0.111212428217665
-0.0027025,0.1148545390225776
-0.00270125,0.1184966498274901
-0.0027,0.111212428217665
-0.00269875,0.1221387606324027
-0.0026975,0.1294229822422279
-0.00269625,0.1330650930471405
-0.002695,0.1367072038520531
-0.00269375,0.1439914254618783
-0.0026925,0.1403493146569657
-0.00269125,0.1439914254618783
-0.00269,0.1439914254618783
-0.00268875,0.1512756470717035
-0.0026875,0.1585598686815286
-0.00268625,0.1694862010962664
-0.002685,0.1658440902913538
-0.00268375,0.1767704227060916
-0.0026825,0.1767704227060916
-0.00268125,0.1804125335110042
-0.00268,0.1804125335110042
-0.00267875,0.1840546443159168
-0.0026775,0.1986230875355671
-0.00267625,0.2059073091453923
-0.002675,0.2059073091453923
-0.00267375,0.2131915307552175
-0.0026725,0.2059073091453923
-0.00267125,0.2095494199503049
-0.00267,0.2241178631699552
-0.00266875,0.235044195584693
-0.0026675,0.2314020847797804
-0.00266625,0.2386863063896056
-0.002665,0.2459705279994308
-0.00266375,0.253254749609256
-0.0026625,0.2496126388043434
-0.00266125,0.2605389712190812
-0.00266,0.2641810820239938
-0.00265875,0.2751074144387315
-0.0026575,0.2787495252436441
-0.00265625,0.2860337468534693
-0.002655,0.2896758576583819
-0.00265375,0.2933179684632945
-0.0026525,0.2933179684632945
-0.00265125,0.3078864116829448
-0.00265,0.31517063329277
-0.00264875,0.31517063329277
-0.0026475,0.3188127440976826
-0.00264625,0.3224548549025952
-0.002645,0.3370232981222456
-0.00264375,0.3515917413418959
-0.0026425,0.3479496305369833
-0.00264125,0.3588759629517211
-0.00264,0.3588759629517211
-0.00263875,0.3625180737566337
-0.0026375,0.3698022953664589
-0.00263625,0.3734444061713715
-0.002635,0.3807286277811966
-0.00263375,0.3916549601959344
-0.0026325,0.395297071000847
-0.00263125,0.395297071000847
-0.00263,0.4171497358303226
-0.00262875,0.4135076250254099
-0.0026275,0.4171497358303226
-0.00262625,0.4280760682450603
-0.002625,0.4207918466352351
-0.00262375,0.4390024006597981
-0.0026225,0.4353602898548855
-0.00262125,0.4535708438794485
-0.00262,0.457212954684361
-0.00261875,0.4681392870990988
-0.0026175,0.4681392870990988
-0.00261625,0.475423508708924
-0.002615,0.4863498411236618
-0.00261375,0.4863498411236618
-0.0026125,0.4936340627334869
-0.00261125,0.5045603951482247
-0.00261,0.5118446167580499
-0.00260875,0.5227709491727877
-0.0026075,0.5227709491727877
-0.00260625,0.5300551707826129
-0.002605,0.537339392392438
-0.00260375,0.555549946417001
-0.0026025,0.5519078356120883
-0.00260125,0.555549946417001
-0.0026,0.5701183896366513
-0.00259875,0.5701183896366513
-0.0025975,0.5883289436612142
-0.00259625,0.5883289436612142
-0.002595,0.5956131652710395
-0.00259375,0.6028973868808646
-0.0025925,0.6065394976857772
-0.00259125,0.617465830100515
-0.00259,0.617465830100515
-0.00258875,0.6320342733201654
-0.0025875,0.6393184949299905
-0.00258625,0.6429606057349031
-0.002585,0.6466027165398157
-0.00258375,0.6611711597594661
-0.0025825,0.6684553813692913
-0.00258125,0.679381713784029
-0.00258,0.6757396029791164
-0.00257875,0.6903080461987668
-0.0025775,0.6939501570036793
-0.00257625,0.7048764894184172
-0.002575,0.7158028218331549
-0.00257375,0.7303712650528053
-0.0025725,0.7376554866626305
-0.00257125,0.7340133758577179
-0.00257,0.7449397082724557
-0.00256875,0.7522239298822808
-0.0025675,0.7631502622970187
-0.00256625,0.759508151492106
-0.002565,0.7813608163215816
-0.00256375,0.7850029271264941
-0.0025625,0.7886450379314067
-0.00256125,0.7995713703461446
-0.00256,0.8068555919559697
-0.00255875,0.8104977027608823
-0.0025575,0.8104977027608823
-0.00255625,0.8177819243707074
-0.002555,0.8359924783952704
-0.00255375,0.8469188108100082
-0.0025525,0.8469188108100082
-0.00255125,0.8578451432247459
-0.00255,0.8578451432247459
-0.00254875,0.8724135864443963
-0.0025475,0.8796978080542215
-0.00254625,0.8942662512738718
-0.002545,0.9051925836886097
-0.00254375,0.9088346944935222
-0.0025425,0.9088346944935222
-0.00254125,0.9161189161033474
-0.00254,0.9234031377131726
-0.00253875,0.9416136917377356
-0.0025375,0.9452558025426481
-0.00253625,0.9525400241524733
-0.002535,0.9598242457622985
-0.00253375,0.9707505781770362
-0.0025325,0.9707505781770362
-0.00253125,0.9889611322015992
-0.00253,0.9926032430065118
-0.00252875,0.9962453538114244
-0.0025275,1.007171686226162
-0.00252625,1.014455907835987
-0.002525,1.021740129445813
-0.00252375,1.036308572665463
-0.0025225,1.036308572665463
-0.00252125,1.039950683470376
-0.00252,1.047234905080201
-0.00251875,1.058161237494939
-0.0025175,1.072729680714589
-0.00251625,1.080013902324414
-0.002515,1.083656013129326
-0.00251375,1.098224456348977
-0.0025125,1.098224456348977
-0.00251125,1.105508677958802
-0.00251,1.112792899568627
-0.00250875,1.127361342788278
-0.0025075,1.127361342788278
-0.00250625,1.138287675203015
-0.002505,1.149214007617753
-0.00250375,1.152856118422666
-0.0025025,1.167424561642316
-0.00250125,1.171066672447229
-0.0025,1.178350894057054
-0.00249875,1.185635115666879
-0.0024975,1.192919337276704
-0.00249625,1.196561448081617
-0.002495,1.207487780496355
-0.00249375,1.21477200210618
-0.0024925,1.22934044532583
-0.00249125,1.240266777740568
-0.00249,1.240266777740568
-0.00248875,1.258477331765131
-0.0024875,1.254835220960218
-0.00248625,1.265761553374956
-0.002485,1.269403664179869
-0.00248375,1.276687885789694
-0.0024825,1.294898439814257
-0.00248125,1.291256329009344
-0.00248,1.309466883033907
-0.00247875,1.305824772228995
-0.0024775,1.324035326253558
-0.00247625,1.32767743705847
-0.002475,1.324035326253558
-0.00247375,1.342245880278121
-0.0024725,1.338603769473208
-0.00247125,1.356814323497771
-0.00247,1.364098545107596
-0.00246875,1.367740655912508
-0.0024675,1.371382766717421
-0.00246625,1.375024877522334
-0.002465,1.396877542351809
-0.00246375,1.407803874766547
-0.0024625,1.404161763961634
-0.00246125,1.41144598557146
-0.00246,1.418730207181285
-0.00245875,1.418730207181285
-0.0024575,1.433298650400935
-0.00245625,1.451509204425498
-0.002455,1.455151315230411
-0.00245375,1.462435536840236
-0.0024525,1.455151315230411
-0.00245125,1.473361869254974
-0.00245,1.473361869254974
-0.00244875,1.487930312474624
-0.0024475,1.491572423279537
-0.00244625,1.498856644889362
-0.002445,1.498856644889362
-0.00244375,1.517067198913925
-0.0024425,1.513425088109012
-0.00244125,1.520709309718837
-0.00244,1.527993531328663
-0.00243875,1.542561974548313
-0.0024375,1.535277752938488
-0.00243625,1.546204085353226
-0.002435,1.560772528572876
-0.00243375,1.560772528572876
-0.0024325,1.568056750182701
-0.00243125,1.575340971792526
-0.00243,1.582625193402351
-0.00242875,1.586267304207264
-0.0024275,1.593551525817089
-0.00242625,1.597193636622002
-0.002425,1.604477858231827
-0.00242375,1.60811996903674
-0.0024225,1.62268841225639
-0.00242125,1.626330523061303
-0.00242,1.633614744671128
-0.00241875,1.640898966280953
-0.0024175,1.651825298695691
-0.00241625,1.644541077085865
-0.002415,1.659109520305516
-0.00241375,1.659109520305516
-0.0024125,1.666393741915341
-0.00241125,1.677320074330079
-0.00241,1.680962185134991
-0.00240875,1.691888517549729
-0.0024075,1.695530628354642
-0.00240625,1.691888517549729
-0.002405,1.702814849964467
-0.00240375,1.713741182379205
-0.0024025,1.710099071574292
-0.00240125,1.724667514793942
-0.0024,1.728309625598855
-0.00239875,1.731951736403768
-0.0023975,1.724667514793942
-0.00239625,1.746520179623418
-0.002395,1.753804401233243
-0.00239375,1.75016229042833
-0.0023925,1.75016229042833
-0.00239125,1.761088622843068
-0.00239,1.764730733647981
-0.00238875,1.772014955257806
-0.0023875,1.775657066062719
-0.00238625,1.786583398477456
-0.002385,1.782941287672544
-0.00238375,1.797509730892194
-0.0023825,1.804793952502019
-0.00238125,1.808436063306932
-0.00238,1.804793952502019
-0.00237875,1.81936239572167
-0.0023775,1.808436063306932
-0.00237625,1.815720284916757
-0.002375,1.826646617331495
-0.00237375,1.837572949746233
-0.0023725,1.83393083894132
-0.00237125,1.837572949746233
-0.00237,1.84849928216097
-0.00236875,1.859425614575708
-0.0023675,1.84849928216097
-0.00236625,1.859425614575708
-0.002365,1.859425614575708
-0.00236375,1.859425614575708
-0.0023625,1.866709836185533
-0.00236125,1.873994057795359
-0.00236,1.873994057795359
-0.00235875,1.884920390210096
-0.0023575,1.888562501015009
-0.00235625,1.884920390210096
-0.002355,1.895846722624834
-0.00235375,1.903130944234659
-0.0023525,1.895846722624834
-0.00235125,1.899488833429747
-0.00235,1.914057276649397
-0.00234875,1.906773055039572
-0.0023475,1.914057276649397
-0.00234625,1.910415165844485
-0.002345,1.91769938745431
-0.00234375,1.924983609064135
-0.0023425,1.928625719869048
-0.00234125,1.935909941478873
-0.00234,1.935909941478873
-0.00233875,1.935909941478873
-0.0023375,1.935909941478873
-0.00233625,1.943194163088698
-0.002335,1.94683627389361
-0.00233375,1.94683627389361
-0.0023325,1.94683627389361
-0.00233125,1.954120495503436
-0.00233,1.961404717113261
-0.00232875,1.954120495503436
-0.0023275,1.968688938723086
-0.00232625,1.965046827918173
-0.002325,1.975973160332911
-0.00232375,1.961404717113261
-0.0023225,1.968688938723086
-0.00232125,1.968688938723086
-0.00232,1.979615271137824
-0.00231875,1.972331049527999
-0.0023175,1.986899492747649
-0.00231625,1.975973160332911
-0.002315,1.986899492747649
-0.00231375,1.986899492747649
-0.0023125,1.975973160332911
-0.00231125,1.979615271137824
-0.00231,1.986899492747649
-0.00230875,1.997825825162387
-0.0023075,1.994183714357474
-0.00230625,1.994183714357474
-0.002305,1.983257381942736
-0.00230375,1.986899492747649
-0.0023025,1.990541603552562
-0.00230125,1.997825825162387
-0.0023,2.001467935967299
-0.00229875,2.001467935967299
-0.0022975,2.005110046772212
-0.00229625,1.997825825162387
-0.002295,2.001467935967299
-0.00229375,1.997825825162387
-0.0022925,1.997825825162387
-0.00229125,2.005110046772212
-0.00229,2.001467935967299
-0.00228875,2.008752157577125
-0.0022875,2.005110046772212
-0.00228625,2.001467935967299
-0.002285,2.005110046772212
-0.00228375,2.008752157577125
-0.0022825,2.005110046772212
-0.00228125,2.005110046772212
-0.00228,2.005110046772212
-0.00227875,2.01603637918695
-0.0022775,2.008752157577125
-0.00227625,2.005110046772212
-0.002275,2.008752157577125
-0.00227375,2.001467935967299
-0.0022725,2.01603637918695
-0.00227125,2.012394268382037
-0.00227,2.001467935967299
-0.00226875,1.997825825162387
-0.0022675,2.008752157577125
-0.00226625,2.001467935967299
-0.002265,1.997825825162387
-0.00226375,2.005110046772212
-0.0022625,2.005110046772212
-0.00226125,1.997825825162387
-0.00226,2.005110046772212
-0.00225875,1.994183714357474
-0.0022575,1.994183714357474
-0.00225625,1.997825825162387
-0.002255,1.994183714357474
-0.00225375,1.994183714357474
-0.0022525,1.994183714357474
-0.00225125,1.986899492747649
-0.00225,1.994183714357474
-0.00224875,1.986899492747649
-0.0022475,1.983257381942736
-0.00224625,1.986899492747649
-0.002245,1.979615271137824
-0.00224375,1.990541603552562
-0.0022425,1.983257381942736
-0.00224125,1.983257381942736
-0.00224,1.990541603552562
-0.00223875,1.975973160332911
-0.0022375,1.975973160332911
-0.00223625,1.975973160332911
-0.002235,1.972331049527999
-0.00223375,1.972331049527999
-0.0022325,1.954120495503436
-0.00223125,1.957762606308348
-0.00223,1.961404717113261
-0.00222875,1.961404717113261
-0.0022275,1.961404717113261
-0.00222625,1.957762606308348
-0.002225,1.943194163088698
-0.00222375,1.950478384698523
-0.0022225,1.950478384698523
-0.00222125,1.950478384698523
-0.00222,1.94683627389361
-0.00221875,1.939552052283785
-0.0022175,1.939552052283785
-0.00221625,1.93226783067396
-0.002215,1.93226783067396
-0.00221375,1.93226783067396
-0.0022125,1.914057276649397
-0.00221125,1.928625719869048
-0.00221,1.914057276649397
-0.00220875,1.91769938745431
-0.0022075,1.906773055039572
-0.00220625,1.903130944234659
-0.002205,1.910415165844485
-0.00220375,1.903130944234659
-0.0022025,1.899488833429747
-0.00220125,1.899488833429747
-0.0022,1.884920390210096
-0.00219875,1.881278279405184
-0.0021975,1.881278279405184
-0.00219625,1.877636168600271
-0.002195,1.877636168600271
-0.00219375,1.866709836185533
-0.0021925,1.863067725380621
-0.00219125,1.863067725380621
-0.00219,1.859425614575708
-0.00218875,1.859425614575708
-0.0021875,1.852141392965883
-0.00218625,1.844857171356058
-0.002185,1.844857171356058
-0.00218375,1.837572949746233
-0.0021825,1.83393083894132
-0.00218125,1.837572949746233
-0.00218,1.826646617331495
-0.00217875,1.815720284916757
-0.0021775,1.826646617331495
-0.00217625,1.804793952502019
-0.002175,1.804793952502019
-0.00217375,1.812078174111845
-0.0021725,1.797509730892194
-0.00217125,1.786583398477456
-0.00217,1.782941287672544
-0.00216875,1.790225509282369
-0.0021675,1.786583398477456
-0.00216625,1.775657066062719
-0.002165,1.768372844452893
-0.00216375,1.761088622843068
-0.0021625,1.75016229042833
-0.00216125,1.746520179623418
-0.00216,1.746520179623418
-0.00215875,1.746520179623418
-0.0021575,1.73559384720868
-0.00215625,1.728309625598855
-0.002155,1.724667514793942
-0.00215375,1.728309625598855
-0.0021525,1.72102540398903
-0.00215125,1.706456960769379
-0.00215,1.702814849964467
-0.00214875,1.702814849964467
-0.0021475,1.688246406744816
-0.00214625,1.680962185134991
-0.002145,1.684604295939904
-0.00214375,1.666393741915341
-0.0021425,1.666393741915341
-0.00214125,1.655467409500603
-0.00214,1.648183187890778
-0.00213875,1.648183187890778
-0.0021375,1.640898966280953
-0.00213625,1.644541077085865
-0.002135,1.626330523061303
-0.00213375,1.62268841225639
-0.0021325,1.615404190646565
-0.00213125,1.611762079841652
-0.00213,1.600835747426914
-0.00212875,1.597193636622002
-0.0021275,1.589909415012177
-0.00212625,1.582625193402351
-0.002125,1.578983082597439
-0.00212375,1.571698860987614
-0.0021225,1.564414639377788
-0.00212125,1.557130417767963
-0.00212,1.557130417767963
-0.00211875,1.549846196158138
-0.0021175,1.542561974548313
-0.00211625,1.527993531328663
-0.002115,1.520709309718837
-0.00211375,1.517067198913925
-0.0021125,1.5097829773041
-0.00211125,1.506140866499187
-0.00211,1.498856644889362
-0.00210875,1.491572423279537
-0.0021075,1.484288201669711
-0.00210625,1.477003980059886
-0.002105,1.484288201669711
-0.00210375,1.462435536840236
-0.0021025,1.458793426035323
-0.00210125,1.451509204425498
-0.0021,1.444224982815673
-0.00209875,1.436940761205848
-0.0020975,1.42601442879111
-0.00209625,1.429656539596023
-0.002095,1.415088096376372
-0.00209375,1.407803874766547
-0.0020925,1.396877542351809
-0.00209125,1.396877542351809
-0.00209,1.393235431546897
-0.00208875,1.371382766717421
-0.0020875,1.360456434302683
-0.00208625,1.360456434302683
-0.002085,1.360456434302683
-0.00208375,1.353172212692858
-0.0020825,1.342245880278121
-0.00208125,1.331319547863383
-0.00208,1.324035326253558
-0.00207875,1.316751104643732
-0.0020775,1.31310899383882
-0.00207625,1.31310899383882
-0.002075,1.294898439814257
-0.00207375,1.287614218204432
-0.0020725,1.276687885789694
-0.00207125,1.283972107399519
-0.00207,1.269403664179869
-0.00206875,1.262119442570043
-0.0020675,1.258477331765131
-0.00206625,1.243908888545481
-0.002065,1.232982556130743
-0.00206375,1.22934044532583
-0.0020625,1.232982556130743
-0.00206125,1.207487780496355
-0.00206,1.203845669691442
-0.00205875,1.196561448081617
-0.0020575,1.185635115666879
-0.00205625,1.171066672447229
-0.002055,1.174708783252141
-0.00205375,1.160140340032491
-0.0020525,1.156498229227578
-0.00205125,1.149214007617753
-0.00205,1.141929786007928
-0.00204875,1.127361342788278
-0.0020475,1.134645564398103
-0.00204625,1.123719231983365
-0.002045,1.105508677958802
-0.00204375,1.101866567153889
-0.0020425,1.094582345544064
-0.00204125,1.090940234739152
-0.00204,1.083656013129326
-0.00203875,1.072729680714589
-0.0020375,1.058161237494939
-0.00203625,1.054519126690026
-0.002035,1.047234905080201
-0.00203375,1.039950683470376
-0.0020325,1.036308572665463
-0.00203125,1.03266646186055
-0.00203,1.021740129445813
-0.00202875,1.010813797031075
-0.0020275,0.9926032430065118
-0.00202625,0.9998874646163369
-0.002025,0.981676910591774
-0.00202375,0.9853190213966866
-0.0020225,0.9707505781770362
-0.00202125,0.9561821349573859
-0.00202,0.9598242457622985
-0.00201875,0.9525400241524733
-0.0020175,0.937971580932823
-0.00201625,0.9306873593229977
-0.002015,0.9234031377131726
-0.00201375,0.9161189161033474
-0.0020125,0.9124768052984348
-0.00201125,0.8906241404689592
-0.00201,0.8906241404689592
-0.00200875,0.8869820296640467
-0.0020075,0.8833399188591341
-0.00200625,0.8760556972493089
-0.002005,0.8505609216149208
-0.00200375,0.8578451432247459
-0.0020025,0.839634589200183
-0.00200125,0.8359924783952704
-0.002,0.8323503675903579
-0.00199875,0.8250661459805326
-0.0019975,0.8177819243707074
-0.00199625,0.8104977027608823
-0.001995,0.7959292595412319
-0.00199375,0.7922871487363193
-0.0019925,0.7886450379314067
-0.00199125,0.7704344839068438
-0.00199,0.7667923731019312
-0.00198875,0.759508151492106
-0.0019875,0.7558660406871934
-0.00198625,0.7522239298822808
-0.001985,0.7412975974675431
-0.00198375,0.7303712650528053
-0.0019825,0.7194449326380675
-0.00198125,0.7121607110282423
-0.00198,0.7121607110282423
-0.00197875,0.7048764894184172
-0.0019775,0.697592267808592
-0.00197625,0.6830238245889416
-0.001975,0.679381713784029
-0.00197375,0.6684553813692913
-0.0019725,0.6611711597594661
-0.00197125,0.6502448273447283
-0.00197,0.6538869381496409
-0.00196875,0.6502448273447283
-0.0019675,0.635676384125078
-0.00196625,0.6247500517103401
-0.001965,0.6211079409054275
-0.00196375,0.6138237192956024
-0.0019625,0.5956131652710395
-0.00196125,0.5919710544661269
-0.00196,0.5846868328563017
-0.00195875,0.5810447220513891
-0.0019575,0.5664762788317388
-0.00195625,0.5737605004415639
-0.001955,0.5628341680268262
-0.00195375,0.5519078356120883
-0.0019525,0.5446236140022632
-0.00195125,0.5482657248071758
-0.00195,0.537339392392438
-0.00194875,0.5336972815875254
-0.0019475,0.5227709491727877
-0.00194625,0.5045603951482247
-0.001945,0.5082025059531373
-0.00194375,0.5009182843433121
-0.0019425,0.5009182843433121
-0.00194125,0.4827077303187491
-0.00194,0.4790656195138366
-0.00193875,0.475423508708924
-0.0019375,0.4681392870990988
-0.00193625,0.457212954684361
-0.001935,0.4499287330745358
-0.00193375,0.4462866222696232
-0.0019325,0.4462866222696232
-0.00193125,0.4317181790499729
-0.00193,0.4244339574401477
-0.00192875,0.4135076250254099
-0.0019275,0.4135076250254099
-0.00192625,0.4025812926106722
-0.001925,0.395297071000847
-0.00192375,0.4025812926106722
-0.0019225,0.3880128493910218
-0.00192125,0.3807286277811966
-0.00192,0.377086516976284
-0.00191875,0.3625180737566337
-0.0019175,0.3698022953664589
-0.00191625,0.3552338521468085
-0.001915,0.3479496305369833
-0.00191375,0.3479496305369833
-0.0019125,0.3370232981222456
-0.00191125,0.333381187317333
-0.00191,0.3260969657075078
-0.00190875,0.3224548549025952
-0.0019075,0.3188127440976826
-0.00190625,0.31517063329277
-0.001905,0.3042443008780322
-0.00190375,0.3006021900731197
-0.0019025,0.2896758576583819
-0.00190125,0.2969600792682071
-0.0019,0.2896758576583819
-0.00189875,0.2860337468534693
-0.0018975,0.2714653036338189
-0.00189625,0.2714653036338189
-0.001895,0.2605389712190812
-0.00189375,0.2496126388043434
-0.0018925,0.2496126388043434
-0.00189125,0.253254749609256
-0.00189,0.2386863063896056
-0.00188875,0.235044195584693
-0.0018875,0.2241178631699552
-0.00188625,0.2277599739748679
-0.001885,0.2204757523650427
-0.00188375,0.2168336415601301
-0.0018825,0.2131915307552175
-0.00188125,0.2059073091453923
-0.00188,0.2059073091453923
-0.00187875,0.191338865925742
-0.0018775,0.1840546443159168
-0.00187625,0.191338865925742
-0.001875,0.1767704227060916
-0.00187375,0.1804125335110042
-0.0018725,0.1694862010962664
-0.00187125,0.1694862010962664
-0.00187,0.1694862010962664
-0.00186875,0.1585598686815286
-0.0018675,0.1585598686815286
-0.00186625,0.1585598686815286
-0.001865,0.1439914254618783
-0.00186375,0.1403493146569657
-0.0018625,0.1367072038520531
-0.00186125,0.1403493146569657
-0.00186,0.1330650930471405
-0.00185875,0.1257808714373153
-0.0018575,0.1221387606324027
-0.00185625,0.1184966498274901
-0.001855,0.1148545390225776
-0.00185375,0.1039282066078398
-0.0018525,0.1075703174127524
-0.00185125,0.1039282066078398
-0.00185,0.1075703174127524
-0.00184875,0.1039282066078398
-0.0018475,0.1002860958029272
-0.00184625,0.093001874193102
-0.001845,0.08935976338818942
-0.00184375,0.08935976338818942
-0.0018425,0.07843343097345165
-0.00184125,0.08207554177836424
-0.00184,0.08207554177836424
-0.00183875,0.08207554177836424
-0.0018375,0.07479132016853907
-0.00183625,0.07114920936362647
-0.001835,0.06750709855871388
-0.00183375,0.07479132016853907
-0.0018325,0.0602228769488887
-0.00183125,0.05293865533906351
-0.00183,0.0602228769488887
-0.00182875,0.05293865533906351
-0.0018275,0.04565443372923834
-0.00182625,0.04929654453415093
-0.001825,0.05293865533906351
-0.00182375,0.04929654453415093
-0.0018225,0.04201232292432575
-0.00182125,0.03472810131450057
-0.00182,0.03837021211941316
-0.00181875,0.04201232292432575
-0.0018175,0.04201232292432575
-0.00181625,0.03472810131450057
-0.001815,0.03472810131450057
-0.00181375,0.02015965809485021
-0.0018125,0.03108599050958798
-0.00181125,0.03108599050958798
-0.00181,0.0238017688997628
-0.00180875,0.01651754728993762
-0.0018075,0.01651754728993762
-0.00180625,0.01287543648502503
-0.001805,0.01651754728993762
-0.00180375,0.01287543648502503
-0.0018025,0.009233325680112436
-0.00180125,0.01287543648502503
-0.0018,0.02015965809485021
-0.00179875,0.01651754728993762
-0.0017975,0.005591214875199845
-0.00179625,0.02015965809485021
-0.001795,0.005591214875199845
-0.00179375,-0.005335117539537925
-0.0017925,0.005591214875199845
-0.00179125,-0.001693006734625335
-0.00179,0.009233325680112436
-0.00178875,0.01287543648502503
-0.0017875,0.005591214875199845
-0.00178625,0.001949104070287255
-0.001785,-0.001693006734625335
-0.00178375,0.009233325680112436
-0.0017825,0.001949104070287255
-0.00178125,0.001949104070287255
-0.00178,0.009233325680112436
-0.00177875,0.005591214875199845
-0.0017775,0.001949104070287255
-0.00177625,0.001949104070287255
-0.001775,0.005591214875199845
-0.00177375,0.009233325680112436
-0.0017725,0.005591214875199845
-0.00177125,0.005591214875199845
-0.00177,-0.001693006734625335
-0.00176875,0.001949104070287255
-0.0017675,0.005591214875199845
-0.00176625,0.01287543648502503
-0.001765,0.01287543648502503
-0.00176375,-0.001693006734625335
-0.0017625,0.001949104070287255
-0.00176125,0.005591214875199845
-0.00176,0.005591214875199845
-0.00175875,0.005591214875199845
-0.0017575,0.009233325680112436
-0.00175625,0.01651754728993762
-0.001755,0.009233325680112436
-0.00175375,0.01651754728993762
-0.0017525,0.0238017688997628
-0.00175125,0.01651754728993762
-0.00175,0.02015965809485021
-0.00174875,0.02015965809485021
-0.0017475,0.02015965809485021
-0.00174625,0.02744387970467538
-0.001745,0.02744387970467538
-0.00174375,0.02015965809485021
-0.0017425,0.03108599050958798
-0.00174125,0.03108599050958798
-0.00174,0.02744387970467538
-0.00173875,0.03472810131450057
-0.0017375,0.03837021211941316
-0.00173625,0.03108599050958798
-0.001735,0.03472810131450057
-0.00173375,0.03837021211941316
-0.0017325,0.04929654453415093
-0.00173125,0.04201232292432575
-0.00173,0.04201232292432575
-0.00172875,0.04929654453415093
-0.0017275,0.04929654453415093
-0.00172625,0.04929654453415093
-0.001725,0.05658076614397611
-0.00172375,0.07114920936362647
-0.0017225,0.06750709855871388
-0.00172125,0.07479132016853907
-0.00172,0.06750709855871388
-0.00171875,0.06750709855871388
-0.0017175,0.06750709855871388
-0.00171625,0.08207554177836424
-0.001715,0.08207554177836424
-0.00171375,0.07479132016853907
-0.0017125,0.07843343097345165
-0.00171125,0.093001874193102
-0.00171,0.093001874193102
-0.00170875,0.0966439849980146
-0.0017075,0.1002860958029272
-0.00170625,0.1075703174127524
-0.001705,0.1075703174127524
-0.00170375,0.1075703174127524
-0.0017025,0.111212428217665
-0.00170125,0.1257808714373153
-0.0017,0.111212428217665
-0.00169875,0.1221387606324027
-0.0016975,0.1294229822422279
-0.00169625,0.1367072038520531
